,p_sg,q_sg,p_cig,p_g_for,p_g_fol,q_cig,q_g_fol,q_g_for,perc_g_for,p_load,q_load,tau_droop_f_gfor_12,tau_droop_u_gfor_12,tau_droop_f_gfol_12,tau_droop_u_gfol_12,tau_droop_f_gfor_19,tau_droop_u_gfor_19,tau_droop_f_gfol_19,tau_droop_u_gfol_19,tau_droop_f_gfor_31,tau_droop_u_gfor_31,tau_droop_f_gfol_31,tau_droop_u_gfol_31,tau_droop_f_gfor_32,tau_droop_u_gfor_32,tau_droop_f_gfol_32,tau_droop_u_gfol_32,tau_droop_f_gfor_34,tau_droop_u_gfor_34,tau_droop_f_gfol_34,tau_droop_u_gfol_34,tau_droop_f_gfor_36,tau_droop_u_gfor_36,tau_droop_f_gfol_36,tau_droop_u_gfol_36,tau_droop_f_gfor_40,tau_droop_u_gfor_40,tau_droop_f_gfol_40,tau_droop_u_gfol_40,tau_droop_f_gfor_46,tau_droop_u_gfor_46,tau_droop_f_gfol_46,tau_droop_u_gfol_46,tau_droop_f_gfor_49,tau_droop_u_gfor_49,tau_droop_f_gfol_49,tau_droop_u_gfol_49,tau_droop_f_gfor_54,tau_droop_u_gfor_54,tau_droop_f_gfol_54,tau_droop_u_gfol_54,tau_droop_f_gfor_59,tau_droop_u_gfor_59,tau_droop_f_gfol_59,tau_droop_u_gfol_59,tau_droop_f_gfor_65,tau_droop_u_gfor_65,tau_droop_f_gfol_65,tau_droop_u_gfol_65,tau_droop_f_gfor_70,tau_droop_u_gfor_70,tau_droop_f_gfol_70,tau_droop_u_gfol_70,tau_droop_f_gfor_72,tau_droop_u_gfor_72,tau_droop_f_gfol_72,tau_droop_u_gfol_72,tau_droop_f_gfor_73,tau_droop_u_gfor_73,tau_droop_f_gfol_73,tau_droop_u_gfol_73,tau_droop_f_gfor_76,tau_droop_u_gfor_76,tau_droop_f_gfol_76,tau_droop_u_gfol_76,tau_droop_f_gfor_77,tau_droop_u_gfor_77,tau_droop_f_gfol_77,tau_droop_u_gfol_77,tau_droop_f_gfor_80,tau_droop_u_gfor_80,tau_droop_f_gfol_80,tau_droop_u_gfol_80,tau_droop_f_gfor_85,tau_droop_u_gfor_85,tau_droop_f_gfol_85,tau_droop_u_gfol_85,tau_droop_f_gfor_89,tau_droop_u_gfor_89,tau_droop_f_gfol_89,tau_droop_u_gfol_89,tau_droop_f_gfor_90,tau_droop_u_gfor_90,tau_droop_f_gfol_90,tau_droop_u_gfol_90,tau_droop_f_gfor_92,tau_droop_u_gfor_92,tau_droop_f_gfol_92,tau_droop_u_gfol_92,tau_droop_f_gfor_100,tau_droop_u_gfor_100,tau_droop_f_gfol_100,tau_droop_u_gfol_100,tau_droop_f_gfor_105,tau_droop_u_gfor_105,tau_droop_f_gfol_105,tau_droop_u_gfol_105,tau_droop_f_gfor_107,tau_droop_u_gfor_107,tau_droop_f_gfol_107,tau_droop_u_gfol_107,tau_droop_f_gfor_110,tau_droop_u_gfor_110,tau_droop_f_gfol_110,tau_droop_u_gfol_110,tau_droop_f_gfor_112,tau_droop_u_gfor_112,tau_droop_f_gfol_112,tau_droop_u_gfol_112,tau_droop_f_gfor_113,tau_droop_u_gfor_113,tau_droop_f_gfol_113,tau_droop_u_gfol_113
0,9374.64640148546,1903.6031422030253,901.5494016739958,93.19294951858545,808.3564521554104,183.06741399930957,164.14377848953322,18.923635509776336,0.10336976470235008,10276.195803159455,2086.670555506778,0.045513630508655215,0.09691097653884953,0.0883376706922392,0.11307365791340347,0.16930302502347433,0.01663463996721938,0.12313557203989375,0.012649540678594928,0.11318350616757276,0.16859026125729,0.13285179531457228,0.1131656827254127,0.1975096460039845,0.11206311922203133,0.07888655307878262,0.06033635067026665,0.16957673671792223,0.08004886181693913,0.1845532052679638,0.0436075635713616,0.10508779997523872,0.15871670669593024,0.1646522082913922,0.09961359444112348,0.09056360720588782,0.02612027741201016,0.19736452639445745,0.155323934502381,0.11611617909459364,0.1497615973318143,0.1318831505951951,0.03572576319067084,0.13967686318836864,0.10179515344255441,0.1712285606440373,0.19984890335945468,0.05146124240095023,0.10301377139553113,0.15084526308760865,0.165538121784716,0.025812999946721572,0.013204102063845875,0.07875524756773379,0.09189487033572571,0.11770141359012223,0.04250991620496317,0.18067881566630323,0.024279485503143163,0.0969658374956237,0.10871162091147295,0.15803851946448236,0.0996814022791242,0.018158989931570075,0.1575707232373414,0.1457612193047591,0.181209197640621,0.1882820542322467,0.08600629725932117,0.016306003870160634,0.1799057900929693,0.08463635607887923,0.02618546199821503,0.04879714178724645,0.10932668008860535,0.04131642766965547,0.14572898504506318,0.1009487794414702,0.1543677533280824,0.1558057927211464,0.0912252416398672,0.041949065840656365,0.1877994268804582,0.07996872536431159,0.037752499849995166,0.08854432232261132,0.1199774074860248,0.1629985901726128,0.19015206211231475,0.19357456840192921,0.08607741608158034,0.03691045206580422,0.1138253058422835,0.13434906984972603,0.09189142059959435,0.10925654523899418,0.15979234552729477,0.12743376378379867,0.1261385924553492,0.013809998056349755,0.18435989805398267,0.15219095900362192,0.16222815465141138,0.18822290002267655,0.1049097535674864,0.08254449580927943,0.19352418341623673,0.1407038929746567,0.08744672673107666,0.1061870790947807,0.18611653578691684,0.05052049653536652,0.10702412565870989,0.06054293320204095,0.15501125701968957,0.17749081093386856,0.07191721269963904,0.13584852717246965,0.10727205058786583,0.16618746610577825,0.011660328531599998,0.060803116697083305,0.18981588011556322
1,9374.64640148546,1903.6031422030258,901.5494016739958,93.19294951858545,808.3564521554104,183.06741399930954,164.14377848953322,18.923635509776336,0.10336976470235008,10276.195803159455,2086.670555506778,0.045513630508655215,0.09691097653884953,0.0883376706922392,0.11307365791340347,0.16930302502347433,0.01663463996721938,0.12313557203989375,0.012649540678594928,0.11318350616757276,0.16859026125729,0.13285179531457228,0.1131656827254127,0.1975096460039845,0.11206311922203133,0.07888655307878262,0.06033635067026665,0.16957673671792223,0.08004886181693913,0.1845532052679638,0.0436075635713616,0.10508779997523872,0.15871670669593024,0.1646522082913922,0.09961359444112348,0.09056360720588782,0.02612027741201016,0.19736452639445745,0.155323934502381,0.11611617909459364,0.1497615973318143,0.1318831505951951,0.03572576319067084,0.13967686318836864,0.10179515344255441,0.1712285606440373,0.19984890335945468,0.05146124240095023,0.10301377139553113,0.15084526308760865,0.165538121784716,0.025812999946721572,0.013204102063845875,0.07875524756773379,0.09189487033572571,0.11770141359012223,0.04250991620496317,0.18067881566630323,0.024279485503143163,0.0969658374956237,0.10871162091147295,0.15803851946448236,0.0996814022791242,0.018158989931570075,0.1575707232373414,0.1457612193047591,0.181209197640621,0.1882820542322467,0.08600629725932117,0.016306003870160634,0.1799057900929693,0.08463635607887923,0.02618546199821503,0.04879714178724645,0.10932668008860535,0.04131642766965547,0.14572898504506318,0.1009487794414702,0.1543677533280824,0.1558057927211464,0.0912252416398672,0.041949065840656365,0.1877994268804582,0.07996872536431159,0.037752499849995166,0.08854432232261132,0.1199774074860248,0.1629985901726128,0.19015206211231475,0.19357456840192921,0.08607741608158034,0.03691045206580422,0.1138253058422835,0.13434906984972603,0.09189142059959435,0.10925654523899418,0.15979234552729477,0.12743376378379867,0.1261385924553492,0.013809998056349755,0.18435989805398267,0.15219095900362192,0.16222815465141138,0.18822290002267655,0.1049097535674864,0.08254449580927943,0.19352418341623673,0.1407038929746567,0.08744672673107666,0.1061870790947807,0.18611653578691684,0.05052049653536652,0.10702412565870989,0.06054293320204095,0.15501125701968957,0.17749081093386856,0.07191721269963904,0.13584852717246965,0.10727205058786583,0.16618746610577825,0.011660328531599998,0.060803116697083305,0.18981588011556322
2,9374.64640148546,1903.6031422030253,901.5494016739958,93.19294951858545,808.3564521554104,183.06741399930954,164.14377848953322,18.923635509776336,0.10336976470235008,10276.195803159455,2086.670555506778,0.045513630508655215,0.09691097653884953,0.0883376706922392,0.11307365791340347,0.16930302502347433,0.01663463996721938,0.12313557203989375,0.012649540678594928,0.11318350616757276,0.16859026125729,0.13285179531457228,0.1131656827254127,0.1975096460039845,0.11206311922203133,0.07888655307878262,0.06033635067026665,0.16957673671792223,0.08004886181693913,0.1845532052679638,0.0436075635713616,0.10508779997523872,0.15871670669593024,0.1646522082913922,0.09961359444112348,0.09056360720588782,0.02612027741201016,0.19736452639445745,0.155323934502381,0.11611617909459364,0.1497615973318143,0.1318831505951951,0.03572576319067084,0.13967686318836864,0.10179515344255441,0.1712285606440373,0.19984890335945468,0.05146124240095023,0.10301377139553113,0.15084526308760865,0.165538121784716,0.025812999946721572,0.013204102063845875,0.07875524756773379,0.09189487033572571,0.11770141359012223,0.04250991620496317,0.18067881566630323,0.024279485503143163,0.0969658374956237,0.10871162091147295,0.15803851946448236,0.0996814022791242,0.018158989931570075,0.1575707232373414,0.1457612193047591,0.181209197640621,0.1882820542322467,0.08600629725932117,0.016306003870160634,0.1799057900929693,0.08463635607887923,0.02618546199821503,0.04879714178724645,0.10932668008860535,0.04131642766965547,0.14572898504506318,0.1009487794414702,0.1543677533280824,0.1558057927211464,0.0912252416398672,0.041949065840656365,0.1877994268804582,0.07996872536431159,0.037752499849995166,0.08854432232261132,0.1199774074860248,0.1629985901726128,0.19015206211231475,0.19357456840192921,0.08607741608158034,0.03691045206580422,0.1138253058422835,0.13434906984972603,0.09189142059959435,0.10925654523899418,0.15979234552729477,0.12743376378379867,0.1261385924553492,0.013809998056349755,0.18435989805398267,0.15219095900362192,0.16222815465141138,0.18822290002267655,0.1049097535674864,0.08254449580927943,0.19352418341623673,0.1407038929746567,0.08744672673107666,0.1061870790947807,0.18611653578691684,0.05052049653536652,0.10702412565870989,0.06054293320204095,0.15501125701968957,0.17749081093386856,0.07191721269963904,0.13584852717246965,0.10727205058786583,0.16618746610577825,0.011660328531599998,0.060803116697083305,0.18981588011556322
3,3643.718648866583,739.8886285659921,1704.6580490208762,1120.940993836487,583.7170551843892,346.145580273154,118.52880341496729,227.6167768581867,0.6575752799691027,5348.376697887459,1086.0342084771346,0.048677758269482084,0.11393256065686759,0.18082650179287316,0.049203246586194516,0.10106800098427195,0.14368974307078886,0.11424232018065429,0.15694696610928738,0.19533195227300948,0.0491712757765792,0.12983592016528145,0.1828133159422,0.13505515185950803,0.05087138656818878,0.12117404992846866,0.1569695029119626,0.1043908706171517,0.10539022280097637,0.011408127489034147,0.11381419081353372,0.13644979811359376,0.01794881965635268,0.1447645285928797,0.0544108306636052,0.04670216751071263,0.15876149115363902,0.05493607461961586,0.08963988948471134,0.05822895918018473,0.11499529560556412,0.07256706351487358,0.07240467754978154,0.1672143361645205,0.1601070720989679,0.1796398366569313,0.021281278249640385,0.1292153296461828,0.1994916211015799,0.18969625146232533,0.03304667133735517,0.15020709531635748,0.06173083142790636,0.07248834215171852,0.12385574633977972,0.044039453768606955,0.09241091902611448,0.190225146729376,0.07985562469395409,0.024034691417342956,0.12720623368063455,0.023519762365429228,0.04840488565579093,0.18858318660880216,0.07463335893957777,0.04063078246367568,0.05135874266128215,0.032871097576070575,0.03091731380299398,0.17444458490842893,0.02818216091306109,0.0956924040816561,0.12395446386657384,0.19257306002518026,0.16175722013877183,0.17475866898289671,0.025826642309640664,0.17418041764780073,0.04202993772341982,0.16120650499224823,0.11835355069209799,0.02925714291367408,0.052896337129057655,0.05496040492003587,0.03614286981852009,0.016861745576944847,0.10367014372464652,0.1105194157062639,0.09194923724656676,0.11532280017922465,0.02693960242211428,0.04447992184342454,0.09252530730846123,0.013291421916290347,0.1568955822571624,0.051539513304911314,0.1266114656765356,0.09250568100173995,0.1723072388407075,0.14394953628017657,0.06306451953878237,0.08431173403506799,0.1537543635383426,0.03500992707753268,0.04903451546772602,0.025819119316502666,0.17381998941962246,0.0879834372785282,0.02744971847422476,0.1523967175375034,0.07680771509648343,0.05302165703299518,0.05318783762945989,0.08258900681817133,0.1212184145920125,0.10899705041484645,0.05226597240877979,0.1773451411911028,0.08336545827707373,0.07879266929394008,0.13990368247379614,0.04963649123772808,0.10932076680802987
4,3643.718648866583,739.8886285659921,1704.6580490208762,1120.940993836487,583.7170551843892,346.1455802731539,118.52880341496717,227.61677685818674,0.6575752799691027,5348.376697887459,1086.0342084771346,0.048677758269482084,0.11393256065686759,0.18082650179287316,0.049203246586194516,0.10106800098427195,0.14368974307078886,0.11424232018065429,0.15694696610928738,0.19533195227300948,0.0491712757765792,0.12983592016528145,0.1828133159422,0.13505515185950803,0.05087138656818878,0.12117404992846866,0.1569695029119626,0.1043908706171517,0.10539022280097637,0.011408127489034147,0.11381419081353372,0.13644979811359376,0.01794881965635268,0.1447645285928797,0.0544108306636052,0.04670216751071263,0.15876149115363902,0.05493607461961586,0.08963988948471134,0.05822895918018473,0.11499529560556412,0.07256706351487358,0.07240467754978154,0.1672143361645205,0.1601070720989679,0.1796398366569313,0.021281278249640385,0.1292153296461828,0.1994916211015799,0.18969625146232533,0.03304667133735517,0.15020709531635748,0.06173083142790636,0.07248834215171852,0.12385574633977972,0.044039453768606955,0.09241091902611448,0.190225146729376,0.07985562469395409,0.024034691417342956,0.12720623368063455,0.023519762365429228,0.04840488565579093,0.18858318660880216,0.07463335893957777,0.04063078246367568,0.05135874266128215,0.032871097576070575,0.03091731380299398,0.17444458490842893,0.02818216091306109,0.0956924040816561,0.12395446386657384,0.19257306002518026,0.16175722013877183,0.17475866898289671,0.025826642309640664,0.17418041764780073,0.04202993772341982,0.16120650499224823,0.11835355069209799,0.02925714291367408,0.052896337129057655,0.05496040492003587,0.03614286981852009,0.016861745576944847,0.10367014372464652,0.1105194157062639,0.09194923724656676,0.11532280017922465,0.02693960242211428,0.04447992184342454,0.09252530730846123,0.013291421916290347,0.1568955822571624,0.051539513304911314,0.1266114656765356,0.09250568100173995,0.1723072388407075,0.14394953628017657,0.06306451953878237,0.08431173403506799,0.1537543635383426,0.03500992707753268,0.04903451546772602,0.025819119316502666,0.17381998941962246,0.0879834372785282,0.02744971847422476,0.1523967175375034,0.07680771509648343,0.05302165703299518,0.05318783762945989,0.08258900681817133,0.1212184145920125,0.10899705041484645,0.05226597240877979,0.1773451411911028,0.08336545827707373,0.07879266929394008,0.13990368247379614,0.04963649123772808,0.10932076680802987
5,3643.718648866583,739.888628565992,1704.6580490208762,1120.940993836487,583.7170551843892,346.1455802731539,118.5288034149672,227.6167768581867,0.6575752799691027,5348.376697887459,1086.0342084771346,0.048677758269482084,0.11393256065686759,0.18082650179287316,0.049203246586194516,0.10106800098427195,0.14368974307078886,0.11424232018065429,0.15694696610928738,0.19533195227300948,0.0491712757765792,0.12983592016528145,0.1828133159422,0.13505515185950803,0.05087138656818878,0.12117404992846866,0.1569695029119626,0.1043908706171517,0.10539022280097637,0.011408127489034147,0.11381419081353372,0.13644979811359376,0.01794881965635268,0.1447645285928797,0.0544108306636052,0.04670216751071263,0.15876149115363902,0.05493607461961586,0.08963988948471134,0.05822895918018473,0.11499529560556412,0.07256706351487358,0.07240467754978154,0.1672143361645205,0.1601070720989679,0.1796398366569313,0.021281278249640385,0.1292153296461828,0.1994916211015799,0.18969625146232533,0.03304667133735517,0.15020709531635748,0.06173083142790636,0.07248834215171852,0.12385574633977972,0.044039453768606955,0.09241091902611448,0.190225146729376,0.07985562469395409,0.024034691417342956,0.12720623368063455,0.023519762365429228,0.04840488565579093,0.18858318660880216,0.07463335893957777,0.04063078246367568,0.05135874266128215,0.032871097576070575,0.03091731380299398,0.17444458490842893,0.02818216091306109,0.0956924040816561,0.12395446386657384,0.19257306002518026,0.16175722013877183,0.17475866898289671,0.025826642309640664,0.17418041764780073,0.04202993772341982,0.16120650499224823,0.11835355069209799,0.02925714291367408,0.052896337129057655,0.05496040492003587,0.03614286981852009,0.016861745576944847,0.10367014372464652,0.1105194157062639,0.09194923724656676,0.11532280017922465,0.02693960242211428,0.04447992184342454,0.09252530730846123,0.013291421916290347,0.1568955822571624,0.051539513304911314,0.1266114656765356,0.09250568100173995,0.1723072388407075,0.14394953628017657,0.06306451953878237,0.08431173403506799,0.1537543635383426,0.03500992707753268,0.04903451546772602,0.025819119316502666,0.17381998941962246,0.0879834372785282,0.02744971847422476,0.1523967175375034,0.07680771509648343,0.05302165703299518,0.05318783762945989,0.08258900681817133,0.1212184145920125,0.10899705041484645,0.05226597240877979,0.1773451411911028,0.08336545827707373,0.07879266929394008,0.13990368247379614,0.04963649123772808,0.10932076680802987
6,11749.938777454217,2385.926830681403,1022.1515746745098,96.27330420922738,925.8782704652824,207.55672971834443,188.00760151080866,19.54912820753576,0.09418691571246103,12772.090352128727,2593.483559535253,0.13171892548279324,0.1529282355245344,0.06421438002610977,0.11606657215610125,0.1479156880684587,0.08937659727534741,0.18005766278437838,0.19784433005743252,0.053916791115161344,0.029941951335748375,0.03245324652709688,0.18388059642116822,0.12459651068676673,0.11617712138183059,0.06463316087705093,0.11345342625608916,0.0927292174400688,0.0782557442916063,0.18786903461249282,0.04657601445664119,0.09553143920232413,0.06719993487036904,0.104447718694924,0.15036904970375575,0.06960505892183447,0.11729487142199928,0.16224801544990491,0.16399707794548093,0.10110762212334028,0.1330698916391571,0.1754495559784327,0.19716547052408656,0.13356119864930338,0.12852931124427205,0.16119970910568357,0.1886743191235403,0.15851320080477257,0.031086538068047183,0.16043166538824125,0.10287653290247176,0.14348348138266248,0.18976540174672243,0.09499677016819932,0.07912539437773058,0.1121350507890767,0.14888784585561635,0.19851424781461421,0.0749927452965512,0.11467999028066184,0.08622991565771107,0.0590844340170714,0.056470915191658866,0.09665198128102963,0.010615829429042,0.0745638274443757,0.13100188508097935,0.08685875477274019,0.14255453686244512,0.19924022603438785,0.10128998546941347,0.09996427067887943,0.1451547186051374,0.16166851134286442,0.09818665728635337,0.0834525815701547,0.05610630388514249,0.05013725279431614,0.07397687645865092,0.1774621626689955,0.15586558730839087,0.18397018505742574,0.17329875302294484,0.15949493275624266,0.12576121899987464,0.18784479069693338,0.17170359128382448,0.18093936306007474,0.1466169710830352,0.05061368250232166,0.09213885011737837,0.11656510443200441,0.020843447885108488,0.07785594594020522,0.11137884163010234,0.12034717467576055,0.07787273220119359,0.17245849088803217,0.07800395158993412,0.14566877765542424,0.013752789393197701,0.13571067141652157,0.08147827870913704,0.12599497805679294,0.19085750828440884,0.1691997079284735,0.09272203171245076,0.050068634470726035,0.11508041988970381,0.04608133088911901,0.015014068369153206,0.04401461895997171,0.0629935089607934,0.014649054365417,0.05887078401516885,0.09960917120693323,0.19561402189777297,0.06195799737775858,0.10644474274131766,0.03557998010863816,0.07129960816708797,0.11605270891249449,0.02351230640660375
7,11749.938777454217,2385.9268306814038,1022.1515746745098,96.27330420922738,925.8782704652824,207.5567297183444,188.00760151080863,19.54912820753576,0.09418691571246103,12772.090352128727,2593.483559535253,0.13171892548279324,0.1529282355245344,0.06421438002610977,0.11606657215610125,0.1479156880684587,0.08937659727534741,0.18005766278437838,0.19784433005743252,0.053916791115161344,0.029941951335748375,0.03245324652709688,0.18388059642116822,0.12459651068676673,0.11617712138183059,0.06463316087705093,0.11345342625608916,0.0927292174400688,0.0782557442916063,0.18786903461249282,0.04657601445664119,0.09553143920232413,0.06719993487036904,0.104447718694924,0.15036904970375575,0.06960505892183447,0.11729487142199928,0.16224801544990491,0.16399707794548093,0.10110762212334028,0.1330698916391571,0.1754495559784327,0.19716547052408656,0.13356119864930338,0.12852931124427205,0.16119970910568357,0.1886743191235403,0.15851320080477257,0.031086538068047183,0.16043166538824125,0.10287653290247176,0.14348348138266248,0.18976540174672243,0.09499677016819932,0.07912539437773058,0.1121350507890767,0.14888784585561635,0.19851424781461421,0.0749927452965512,0.11467999028066184,0.08622991565771107,0.0590844340170714,0.056470915191658866,0.09665198128102963,0.010615829429042,0.0745638274443757,0.13100188508097935,0.08685875477274019,0.14255453686244512,0.19924022603438785,0.10128998546941347,0.09996427067887943,0.1451547186051374,0.16166851134286442,0.09818665728635337,0.0834525815701547,0.05610630388514249,0.05013725279431614,0.07397687645865092,0.1774621626689955,0.15586558730839087,0.18397018505742574,0.17329875302294484,0.15949493275624266,0.12576121899987464,0.18784479069693338,0.17170359128382448,0.18093936306007474,0.1466169710830352,0.05061368250232166,0.09213885011737837,0.11656510443200441,0.020843447885108488,0.07785594594020522,0.11137884163010234,0.12034717467576055,0.07787273220119359,0.17245849088803217,0.07800395158993412,0.14566877765542424,0.013752789393197701,0.13571067141652157,0.08147827870913704,0.12599497805679294,0.19085750828440884,0.1691997079284735,0.09272203171245076,0.050068634470726035,0.11508041988970381,0.04608133088911901,0.015014068369153206,0.04401461895997171,0.0629935089607934,0.014649054365417,0.05887078401516885,0.09960917120693323,0.19561402189777297,0.06195799737775858,0.10644474274131766,0.03557998010863816,0.07129960816708797,0.11605270891249449,0.02351230640660375
8,11749.938777454217,2385.926830681403,1022.1515746745098,96.27330420922738,925.8782704652824,207.55672971834437,188.00760151080863,19.54912820753576,0.09418691571246103,12772.090352128727,2593.483559535253,0.13171892548279324,0.1529282355245344,0.06421438002610977,0.11606657215610125,0.1479156880684587,0.08937659727534741,0.18005766278437838,0.19784433005743252,0.053916791115161344,0.029941951335748375,0.03245324652709688,0.18388059642116822,0.12459651068676673,0.11617712138183059,0.06463316087705093,0.11345342625608916,0.0927292174400688,0.0782557442916063,0.18786903461249282,0.04657601445664119,0.09553143920232413,0.06719993487036904,0.104447718694924,0.15036904970375575,0.06960505892183447,0.11729487142199928,0.16224801544990491,0.16399707794548093,0.10110762212334028,0.1330698916391571,0.1754495559784327,0.19716547052408656,0.13356119864930338,0.12852931124427205,0.16119970910568357,0.1886743191235403,0.15851320080477257,0.031086538068047183,0.16043166538824125,0.10287653290247176,0.14348348138266248,0.18976540174672243,0.09499677016819932,0.07912539437773058,0.1121350507890767,0.14888784585561635,0.19851424781461421,0.0749927452965512,0.11467999028066184,0.08622991565771107,0.0590844340170714,0.056470915191658866,0.09665198128102963,0.010615829429042,0.0745638274443757,0.13100188508097935,0.08685875477274019,0.14255453686244512,0.19924022603438785,0.10128998546941347,0.09996427067887943,0.1451547186051374,0.16166851134286442,0.09818665728635337,0.0834525815701547,0.05610630388514249,0.05013725279431614,0.07397687645865092,0.1774621626689955,0.15586558730839087,0.18397018505742574,0.17329875302294484,0.15949493275624266,0.12576121899987464,0.18784479069693338,0.17170359128382448,0.18093936306007474,0.1466169710830352,0.05061368250232166,0.09213885011737837,0.11656510443200441,0.020843447885108488,0.07785594594020522,0.11137884163010234,0.12034717467576055,0.07787273220119359,0.17245849088803217,0.07800395158993412,0.14566877765542424,0.013752789393197701,0.13571067141652157,0.08147827870913704,0.12599497805679294,0.19085750828440884,0.1691997079284735,0.09272203171245076,0.050068634470726035,0.11508041988970381,0.04608133088911901,0.015014068369153206,0.04401461895997171,0.0629935089607934,0.014649054365417,0.05887078401516885,0.09960917120693323,0.19561402189777297,0.06195799737775858,0.10644474274131766,0.03557998010863816,0.07129960816708797,0.11605270891249449,0.02351230640660375
9,8610.790181049377,1748.4955211643219,1212.8300246833855,772.2810887400635,440.548935943322,246.27564038891464,89.45727687638673,156.81836351252792,0.6367595401026379,9823.620205732763,1994.7711608883128,0.13640789858550775,0.027029747446844325,0.06533474866967284,0.07960976211115568,0.13153149912494994,0.17010991975070094,0.16625376215188356,0.12936803096783947,0.16714665820398403,0.07396348725613067,0.18666276630058556,0.10539782135680197,0.17910428300342782,0.04088624997232267,0.014799679802283897,0.05615844232016314,0.06649633438228596,0.0857744303961571,0.08435690508134955,0.06992220239891526,0.14557969332531798,0.02843640249824156,0.15238823493952455,0.13110036898624094,0.18622707442487235,0.1243344229633392,0.09944934131428769,0.015025018710039069,0.03851749878943529,0.19694033461092733,0.0883601209653992,0.14976272871253193,0.04970237246114969,0.1985512437172607,0.01763452308559496,0.09716064289151836,0.08400200414149221,0.11884967683029209,0.06989827657855315,0.17074826680351324,0.0679456972888344,0.14533559981604646,0.1029390729092354,0.19013498992211164,0.07388467734974051,0.18731649413171075,0.12154801345871852,0.04057389360698361,0.08109628483818498,0.18021852170860678,0.10063440149158674,0.18678775726879226,0.1400338442976433,0.031852143798707405,0.027365451792166894,0.0755350079421864,0.03654109045935745,0.14370470826699516,0.18250403308899493,0.07611349568182199,0.1641368934834476,0.18388321034900096,0.06498922345997564,0.04042902239885587,0.18284990876274437,0.03275592913362847,0.17929790189428146,0.10236515050712157,0.10565265194845323,0.047791035168941835,0.10727452758366608,0.010266573307998732,0.12035097839568422,0.17746693749834414,0.19698095730758197,0.03094017391175225,0.15683459784087217,0.1058500746806224,0.17317231455589044,0.1255265508522362,0.06848082569925985,0.03643552184971468,0.04268148637376246,0.01185530183958499,0.09429331850814887,0.13854117450184877,0.10087464930142563,0.17831828998872143,0.06849016666740021,0.057015321583263355,0.04091677958451465,0.01873348461512608,0.17365763530448486,0.05132348200550604,0.10456591427025405,0.16886120811575478,0.07822685655938853,0.1256583850661901,0.14479430104220037,0.16671733892344073,0.06887173796770486,0.07669233819162623,0.02550047749577497,0.04015760999508243,0.06870721053963387,0.07906730419194716,0.19567746187960772,0.011757072089665905,0.16180623450904907,0.08519608151960953,0.19896232016633975,0.022557630400761572
